Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit, Category,Segment
NUG-994943,2023-05-06,In-Store,UJ042699,Linton,BD23,England,Yorkshire and the Humber,01JZ3NR5A5SRF7PKPKZPZC0YTC,Basketball,Team Sports,29.14,11.496,20,0.13,582.8,352.88,Sports,Sports
TFY-304868,2023-11-22,Online,RL027529,Bristol,BS41,England,South West,01JZ3NSYEJN96RW8CG69CFFD5X,Wall Planner,Organizational Tools,19.14,7.496,19,0.12,363.66,221.236,Office,Office
TCG-708027,2023-12-29,In-Store,EQ058718,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NSZJJX76405Q803YS9MPS,Knitted Infinity Scarf,Scarves,29.14,11.496,14,0.16,407.96,247.016,Clothing,Accessories
EBP-929628,2023-08-13,Online,YP078940,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NTAM84SZRHZSH9RHBME8R,Electric Heat Press Machine,Craft Supplies,99.14,39.496,2,0.12,198.28,119.288,Crafts,Crafts
DJS-713244,2023-03-25,In-Store,MP039738,Halton,LS9,England,Yorkshire & the Humber,01JZ3NCGQX2FRHVQH38DBR32BE,Portable Refrigerator Freezer,Camping Equipment,299.14,89.497,1,0.13,299.14,209.643,Outdoor,Outdoor
WSL-101358,2023-06-18,Online,TE030635,Norton,S8,England,East Midlands,01JZ3NT7GK03AX2SXMH3KQFQRT,USB-C Hub,Accessories,39.14,15.496,20,0.36,782.8,472.88,Computers,Computers
WSL-101358,2023-06-18,Online,TE030635,Norton,S8,England,Yorkshire and the Humber,01JZ3NT7GK03AX2SXMH3KQFQRT,USB-C Hub,Accessories,39.14,15.496,20,0.36,782.8,472.88,Computers,Computers
FHH-620385,2023-01-21,In-Store,UE005686,East End,BH21,England,North West,01JZ3NR921JVWNDYCKF47QPSZT,Buttermilk Pancakes,Pancakes & Waffles,3.14,1.096,17,0.34,53.38,34.748,Food,Breakfast
JZA-027008,2023-07-27,Online,UF016951,Preston,PR1,England,North West,01JZ3NSWA8BWVV9TH7NECS08N9,Smoked Gouda Cheese,Cheese,4.64,1.696,18,0.18,83.52,52.992,Food,Dairy
EHX-577215,2023-08-11,In-Store,MW024382,London,WC2H,England,London,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.14,1.496,16,0.35,66.24,42.304,Food,Frozen Vegetables
EHX-577215,2023-08-11,In-Store,MW024382,London,WC2H,England,London,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.14,1.496,16,0.35,66.24,42.304,Food,Frozen Vegetables
EHX-577215,2023-08-11,In-Store,MW024382,London,WC2H,England,London,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.14,1.496,16,0.35,66.24,42.304,Food,Frozen Vegetables
EHX-577215,2023-08-11,In-Store,MW024382,London,WC2H,England,London,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.14,1.496,16,0.35,66.24,42.304,Food,Frozen Vegetables
EHX-577215,2023-08-11,In-Store,MW024382,London,WC2H,England,London,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.14,1.496,16,0.35,66.24,42.304,Food,Frozen Vegetables
EHX-577215,2023-08-11,In-Store,MW024382,London,WC2H,England,London,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Frozen Veggie Snacks,4.14,1.496,16,0.35,66.24,42.304,Food,Frozen Vegetables
GVZ-019304,2023-03-19,Online,HN089985,London,WC2H,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen Gadgets,24.14,9.496,13,0.26,313.82,190.372,Kitchen,Kitchen
GVZ-019304,2023-03-19,Online,HN089985,London,WC2H,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen Gadgets,24.14,9.496,13,0.26,313.82,190.372,Kitchen,Kitchen
GVZ-019304,2023-03-19,Online,HN089985,London,WC2H,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen Gadgets,24.14,9.496,13,0.26,313.82,190.372,Kitchen,Kitchen
GVZ-019304,2023-03-19,Online,HN089985,London,WC2H,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen Gadgets,24.14,9.496,13,0.26,313.82,190.372,Kitchen,Kitchen
GVZ-019304,2023-03-19,Online,HN089985,London,WC2H,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen Gadgets,24.14,9.496,13,0.26,313.82,190.372,Kitchen,Kitchen
GVZ-019304,2023-03-19,Online,HN089985,London,WC2H,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen Gadgets,24.14,9.496,13,0.26,313.82,190.372,Kitchen,Kitchen
TWP-217634,2023-03-20,In-Store,JH085942,Normanton,LE15,England,North West,01JZ3NCFYZQ0N3450VSYSGQQV2,Portable Campfire,Camping Equipment,39.14,11.497,3,0.28,117.42,82.929,Outdoor,Outdoor
UHK-739509,2023-11-12,Online,GL088592,London,WC1B,England,London,01JZ3NCAF2ECCN4TPMX9RGG7KW,Fitness Jump Box,Strength Training Equipment,69.14,20.497,12,0.01,829.68,583.716,Fitness,Fitness
UHK-739509,2023-11-12,Online,GL088592,London,WC1B,England,London,01JZ3NCAF2ECCN4TPMX9RGG7KW,Fitness Jump Box,Strength Training Equipment,69.14,20.497,12,0.01,829.68,583.716,Fitness,Fitness
UHK-739509,2023-11-12,Online,GL088592,London,WC1B,England,London,01JZ3NCAF2ECCN4TPMX9RGG7KW,Fitness Jump Box,Strength Training Equipment,69.14,20.497,12,0.01,829.68,583.716,Fitness,Fitness
UHK-739509,2023-11-12,Online,GL088592,London,WC1B,England,London,01JZ3NCAF2ECCN4TPMX9RGG7KW,Fitness Jump Box,Strength Training Equipment,69.14,20.497,12,0.01,829.68,583.716,Fitness,Fitness
UHK-739509,2023-11-12,Online,GL088592,London,WC1B,England,London,01JZ3NCAF2ECCN4TPMX9RGG7KW,Fitness Jump Box,Strength Training Equipment,69.14,20.497,12,0.01,829.68,583.716,Fitness,Fitness
UHK-739509,2023-11-12,Online,GL088592,London,WC1B,England,London,01JZ3NCAF2ECCN4TPMX9RGG7KW,Fitness Jump Box,Strength Training Equipment,69.14,20.497,12,0.01,829.68,583.716,Fitness,Fitness
PDJ-668312,2023-02-26,In-Store,LG018760,Kingston,DT10,England,South West,01JZ3NC9ZQKV7FDACKF9H8GRVV,Portable Hammock Swing,Outdoor Furniture,59.14,17.497,20,0.3,1182.8,832.86,Outdoor,Outdoor
OVO-407284,2023-06-05,Online,KE034482,Eaton,DN22,England,East Midlands,01JZ3NTDGCSPG4JXTG1EGSZQYF,Electric Pressure Washer,Outdoor Cleaning,199.14,79.496,1,0.25,199.14,119.644,Home Improvement,Home Improvement
BHJ-831033,2023-07-28,In-Store,VC006185,Kirkton,KW10,Scotland,Scotland,01JZ3NTHEAYPNP1GQGM7FAQDN0,Almond Joy Munch Bars,Healthy Snacks,0.54,0.056,9,0.03,4.86,4.356,Food,Snacks
ZKP-225296,2023-03-14,Online,BB040839,Kirkton,KW10,Scotland,Scotland,01JZ3NCA9YGQS0HMZEB2H5DRPY,Raisin Cinnamon Granola,Granola,2.94,0.637,6,0.12,17.64,13.818,Food,Cereals
QHM-824121,2023-10-20,In-Store,VD020504,Seaton,LE15,England,East Midlands,01JZ3NR3BE82J71WXYWZQRZC1S,Puffed Rice Cake,Savory Snacks,1.64,0.496,2,0.09,3.28,2.288,Food,Snacks
UVW-839187,2023-06-03,Online,LJ002087,Liverpool,L33,England,North West,01JZ3NCBEMP8K4MV0Q4768XQ1X,Sweet and Sour Sauce,Sauces,1.94,0.337,5,0.31,9.7,8.015,Food,Condiments
UVW-839187,2023-06-03,Online,LJ002087,Liverpool,L33,England,North West,01JZ3NCBEMP8K4MV0Q4768XQ1X,Sweet and Sour Sauce,Sauces,1.94,0.337,5,0.31,9.7,8.015,Food,Condiments
JRJ-351439,2023-11-03,In-Store,SK025091,Langley,SG4,England,East of England,01JZ3NR6V25GCZP5ZQAJ7E54YY,Pecan Nuts,Nuts and Seeds,5.64,2.096,5,0.35,28.2,17.72,Food,Snacks
DYN-060069,2023-08-26,Online,JF082197,Milton,NG22,England,East Midlands,01JZ3NSWG62B4MMEZ7XX9NBJMF,Kids' Gardening Tools Set,Outdoor Play Toys,22.14,8.696,1,0.07,22.14,13.444,Toys,Toys
DYN-060069,2023-08-26,Online,JF082197,Milton,NG22,England,Scotland,01JZ3NSWG62B4MMEZ7XX9NBJMF,Kids' Gardening Tools Set,Outdoor Play Toys,22.14,8.696,1,0.07,22.14,13.444,Toys,Toys
UNZ-890800,2023-05-08,In-Store,PX013386,Twyford,LE14,England,East Midlands,01JZ3NQZ8GH4JRR9TDNNNSAC98,Slim Wallet,Wallets,24.14,9.496,9,0.37,217.26,131.796,Accessories,Accessories
JME-485780,2023-05-22,Online,FX008936,Norton,NN11,England,East Midlands,01JZ3NR35530H2HQJ328MVW3PM,Creamy Ranch Dressing,Dressings,1.64,0.496,8,0.02,13.12,9.152,Food,Dressings
JME-485780,2023-05-22,Online,FX008936,Norton,NN11,England,Yorkshire and the Humber,01JZ3NR35530H2HQJ328MVW3PM,Creamy Ranch Dressing,Dressings,1.64,0.496,8,0.02,13.12,9.152,Food,Dressings
NMR-044222,2023-07-03,In-Store,AY077572,Upton,WF9,England,East Midlands,01JZ3NQZG99XWZRXF9CT3GMTEB,Chickpea Salad Deluxe,Prepared Salads,3.44,1.216,20,0.24,68.8,44.48,Food,Produce
NMR-044222,2023-07-03,In-Store,AY077572,Upton,WF9,England,Yorkshire & the Humber,01JZ3NQZG99XWZRXF9CT3GMTEB,Chickpea Salad Deluxe,Prepared Salads,3.44,1.216,20,0.24,68.8,44.48,Food,Produce
MOV-853985,2023-06-21,Online,KU064350,Horton,BS37,England,South West,01JZ3NQZBCPZ90DW7RCJNE0XV1,Safety First Aid Kit,Emergency Preparedness & First Aid,29.14,11.496,1,0.19,29.14,17.644,Health,Health
XOV-170271,2023-11-07,In-Store,KO026744,West End,DN36,England,East Midlands,01JZ3NCBQEZ6QYPZM3R8RJR107,Blackberry Jam,Fruit Spreads,3.44,0.787,15,0.4,51.6,39.795,Food,Condiments
FTP-956206,2023-04-22,Online,YS093061,Liverpool,L33,England,North West,01JZ3NT7Z33BQR3X2DW795HJT7,Mango Chunks,Frozen Fruits,4.04,1.456,9,0.07,36.36,23.256,Food,Frozen Fruits
FTP-956206,2023-04-22,Online,YS093061,Liverpool,L33,England,North West,01JZ3NT7Z33BQR3X2DW795HJT7,Mango Chunks,Frozen Fruits,4.04,1.456,9,0.07,36.36,23.256,Food,Frozen Fruits
SKF-091940,2023-09-12,In-Store,KS006371,London,WC2H,England,London,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Vegetables,1.14,0.296,1,0.15,1.14,0.844,Food,Vegetables
SKF-091940,2023-09-12,In-Store,KS006371,London,WC2H,England,London,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Vegetables,1.14,0.296,1,0.15,1.14,0.844,Food,Vegetables
SKF-091940,2023-09-12,In-Store,KS006371,London,WC2H,England,London,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Vegetables,1.14,0.296,1,0.15,1.14,0.844,Food,Vegetables
SKF-091940,2023-09-12,In-Store,KS006371,London,WC2H,England,London,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Vegetables,1.14,0.296,1,0.15,1.14,0.844,Food,Vegetables
SKF-091940,2023-09-12,In-Store,KS006371,London,WC2H,England,London,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Vegetables,1.14,0.296,1,0.15,1.14,0.844,Food,Vegetables
SKF-091940,2023-09-12,In-Store,KS006371,London,WC2H,England,London,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Vegetables,1.14,0.296,1,0.15,1.14,0.844,Food,Vegetables
URC-485724,2023-07-26,Online,IM044650,London,SW1E,England,London,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Blenders & Juicers,29.15,8.5,20,0,583,413,Kitchen,Kitchen
URC-485724,2023-07-26,Online,IM044650,London,SW1E,England,London,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Blenders & Juicers,29.15,8.5,20,0,583,413,Kitchen,Kitchen
URC-485724,2023-07-26,Online,IM044650,London,SW1E,England,London,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Blenders & Juicers,29.15,8.5,20,0,583,413,Kitchen,Kitchen
URC-485724,2023-07-26,Online,IM044650,London,SW1E,England,London,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Blenders & Juicers,29.15,8.5,20,0,583,413,Kitchen,Kitchen
URC-485724,2023-07-26,Online,IM044650,London,SW1E,England,London,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Blenders & Juicers,29.15,8.5,20,0,583,413,Kitchen,Kitchen
URC-485724,2023-07-26,Online,IM044650,London,SW1E,England,London,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Blenders & Juicers,29.15,8.5,20,0,583,413,Kitchen,Kitchen
LNS-476763,2023-09-10,In-Store,EZ005059,Church End,N3,England,East of England,01JZ3NR2CNXR9GCGEMP1ZSPTNS,Wall Art Stickers,Decorative Wall Art & Accessories,19.14,7.496,7,0.02,133.98,81.508,Home,Home
LNS-476763,2023-09-10,In-Store,EZ005059,Church End,N3,England,London,01JZ3NR2CNXR9GCGEMP1ZSPTNS,Wall Art Stickers,Decorative Wall Art & Accessories,19.14,7.496,7,0.02,133.98,81.508,Home,Home
CNH-430597,2023-11-14,Online,OF005773,Milton,NG22,England,East Midlands,01JZ3NR3G9RQTG5B9BFWD6BG79,Streaming Device,Home Entertainment Equipment,49.14,19.496,17,0.17,835.38,503.948,Electronics,Electronics
CNH-430597,2023-11-14,Online,OF005773,Milton,NG22,England,Scotland,01JZ3NR3G9RQTG5B9BFWD6BG79,Streaming Device,Home Entertainment Equipment,49.14,19.496,17,0.17,835.38,503.948,Electronics,Electronics
WVJ-330174,2023-03-21,In-Store,ZX004486,Upton,WF9,England,East Midlands,01JZ3NT4NVNEWJZT3ARWM8X90K,Stainless Steel Mixing Bowls,Cookware,29.14,11.496,13,0.01,378.82,229.372,Kitchen,Kitchen
WVJ-330174,2023-03-21,In-Store,ZX004486,Upton,WF9,England,Yorkshire & the Humber,01JZ3NT4NVNEWJZT3ARWM8X90K,Stainless Steel Mixing Bowls,Cookware,29.14,11.496,13,0.01,378.82,229.372,Kitchen,Kitchen
WBX-387199,2023-02-21,Online,UK084853,Kirkton,KW10,Scotland,Scotland,01JZ3NR3A62HTAPWC595EFQCYA,Mini Projector,Portable Audio & Video Equipment,169.14,67.496,3,0.35,507.42,304.932,Electronics,Electronics
USR-106206,2023-11-13,In-Store,UT075766,Glasgow,G4,Scotland,Scotland,01JZ3NC9Q99J6E9WT990AYGR44,Beef Taco Skillet,Mexican Cuisine Meal Kits,7.64,2.047,8,0,61.12,44.744,Food,Meal Kits
FFG-573486,2023-09-20,Online,QR088578,Kinloch,PH43,Scotland,Scotland,01JZ3NR82GJ3WGQG2262SJT6MJ,Instant Camera,Digital Cameras,89.14,35.496,7,0.01,623.98,375.508,Photography,Photography
QHW-807272,2023-05-01,In-Store,OK009154,Marston,ST20,England,West Midlands,01JZ3NC9C68GXT68MXHGET0TJ3,Almond Flour Bread Mix,Mixes,4.04,0.967,10,0.1,40.4,30.73,Food,Baking
IYP-450749,2023-05-29,Online,DT019771,Tullich,AB55,Scotland,Scotland,01JZ3NCA9CC0204F973R4DZFPW,Italian Pasta,Italian Cuisine,1.44,0.187,9,0.16,12.96,11.277,Food,Grains
ZFR-227809,2023-08-31,In-Store,TB077884,Normanton,LE15,England,London,01JZ3NT09HDA8DPDY8X5P01PE7,Electric Kettle,Small Appliances,39.14,15.496,3,0.24,117.42,70.932,Kitchen,Kitchen
JUA-095287,2023-06-23,Online,TS091132,Tullich,AB55,Scotland,Scotland,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden Tools,39.14,15.496,12,0.35,469.68,283.728,Garden,Garden
ACO-895182,2023-07-02,In-Store,WH029764,Langley,SG4,England,East of England,01JZ3NCBYZZ7XBMJJQGXWTMQGD,Chicken Fajita Kit,Meal Kits,8.14,2.197,2,0.4,16.28,11.886,Food,Prepared Foods
LTI-459466,2023-10-10,Online,RF032112,Linton,BD23,England,East Midlands,01JZ3NCDV9SGSZANF6R2R774J2,Rice Cakes,Healthy Snacks,1.44,0.187,3,0.32,4.32,3.759,Food,Snacks
PBW-635147,2023-01-05,In-Store,UI019195,Buckland,CT16,England,South East,01JZ3NCF5XZ4XKCH8GA8QR4A4G,Multi-Purpose Marine Rope,Outdoor Recreation,19.14,5.497,2,0.22,38.28,27.286,,
ISM-384915,2023-01-04,Online,YE085512,Milton,NG22,England,East Midlands,01JZ3NCDJB231G033HHJRQNR2V,Multicolored LED Strip Lights,Lighting & Lamps,29.14,8.497,11,0.36,320.54,227.073,Home,Home
ISM-384915,2023-01-04,Online,YE085512,Milton,NG22,England,Scotland,01JZ3NCDJB231G033HHJRQNR2V,Multicolored LED Strip Lights,Lighting & Lamps,29.14,8.497,11,0.36,320.54,227.073,Home,Home
SAE-811876,2023-10-08,In-Store,GR033260,London,W1F,England,London,01JZ3NCA08999XBCB870FX3WPW,Sporty Cap,Headwear,15.14,4.297,15,0.06,227.1,162.645,Clothing,Accessories
SAE-811876,2023-10-08,In-Store,GR033260,London,W1F,England,London,01JZ3NCA08999XBCB870FX3WPW,Sporty Cap,Headwear,15.14,4.297,15,0.06,227.1,162.645,Clothing,Accessories
SAE-811876,2023-10-08,In-Store,GR033260,London,W1F,England,London,01JZ3NCA08999XBCB870FX3WPW,Sporty Cap,Headwear,15.14,4.297,15,0.06,227.1,162.645,Clothing,Accessories
SAE-811876,2023-10-08,In-Store,GR033260,London,W1F,England,London,01JZ3NCA08999XBCB870FX3WPW,Sporty Cap,Headwear,15.14,4.297,15,0.06,227.1,162.645,Clothing,Accessories
SAE-811876,2023-10-08,In-Store,GR033260,London,W1F,England,London,01JZ3NCA08999XBCB870FX3WPW,Sporty Cap,Headwear,15.14,4.297,15,0.06,227.1,162.645,Clothing,Accessories
SAE-811876,2023-10-08,In-Store,GR033260,London,W1F,England,London,01JZ3NCA08999XBCB870FX3WPW,Sporty Cap,Headwear,15.14,4.297,15,0.06,227.1,162.645,Clothing,Accessories
GWN-815723,2023-09-08,Online,OK019350,Marston,ST20,England,West Midlands,01JZ3NCC8QC3YV9RXZD8Q8SY8B,Sweet Potato & Kale Hash,Vegetarian Meals,4.64,1.147,2,0.08,9.28,6.986,Food,Prepared Foods
KVY-471048,2023-08-01,In-Store,HT057943,Denton,M34,England,North West,01JZ3NR9NCHFZY84F36ZT1WMJQ,Avocado Oil,Oils,7.64,2.896,3,0.06,22.92,14.232,Food,Oils
VTF-311501,2023-12-04,Online,GE075251,Preston,PR1,England,North West,01JZ3NTKH728PYKJHMM16MBAS3,Set of Gardening Gloves with Claws,Gardening Accessories,15.14,5.896,19,0.19,287.66,175.636,Garden,Garden
KHE-230338,2023-04-20,In-Store,DO073476,Brampton,NR34,England,East of England,01JZ3NR88DN9JHBP0SV0130ASG,Digital Alarm Clock,Smart Home & Security,19.14,7.496,3,0.32,57.42,34.932,Home,Home
VZH-706406,2023-01-15,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Marinated Seafood,8.14,3.096,1,0.21,8.14,5.044,Food,Seafood
VZH-706406,2023-01-15,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Marinated Seafood,8.14,3.096,1,0.21,8.14,5.044,Food,Seafood
VZH-706406,2023-01-15,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Marinated Seafood,8.14,3.096,1,0.21,8.14,5.044,Food,Seafood
VZH-706406,2023-01-15,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Marinated Seafood,8.14,3.096,1,0.21,8.14,5.044,Food,Seafood
VZH-706406,2023-01-15,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Marinated Seafood,8.14,3.096,1,0.21,8.14,5.044,Food,Seafood
VZH-706406,2023-01-15,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Marinated Seafood,8.14,3.096,1,0.21,8.14,5.044,Food,Seafood
XVW-991854,2023-09-15,In-Store,RD092285,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NT717PDB8NW6SKGHWGJMV,Chicken Sausage,Poultry,6.14,2.296,17,0.12,104.38,65.348,Food,Meat
NVL-991523,2023-03-07,Online,ME073998,Aberdeen,AB39,Scotland,Scotland,01JZ3NR2B6SNZFBC6ZS4J4YV79,Luxury Yoga Mat,Yoga Equipment,39.14,15.496,4,0.39,156.56,94.576,Fitness,Fitness
ZSA-051216,2023-12-21,In-Store,YV012185,West End,DN36,,East Midlands,01JZ3NCDKQYQ33RGR2CS64T41C,Sous Vide Cooker,Cooking Appliances,79.14,23.497,19,0.01,1503.66,1057.217,Kitchen,Kitchen
XQV-158675,2023-12-20,Online,BK071778,Eaton,DN22,England,East Midlands,01JZ3NTFNRTV1V6EBA4GMC8JXT,Baked Mac and Cheese,Frozen Meals,5.14,1.896,16,0.2,82.24,51.904,Food,Frozen Foods
MMT-183541,2023-02-06,In-Store,FR079188,Kinloch,PH43,Scotland,Scotland,01JZ3NR1A2A645WJSVCCCB94S0,French Bread,Breads,1.64,0.496,11,0.08,18.04,12.584,Food,Bakery
JET-352698,2023-03-13,Online,PB010207,Merton,SW19,England,London,01JZ3NTQ6MSBR4HAKY8FSMD8K1,Fruit and Nut Medley,Nuts and Trail Mix,5.14,1.896,17,0.27,87.38,55.148,Food,Snacks
YKW-928739,2023-08-16,In-Store,IK074906,Whitchurch,BS14,England,South West,01JZ3NCADJPMY9S0DNRY878Z4G,Garden Tool Belt,Garden Decor,22.14,6.397,2,0.13,44.28,31.486,Garden,Garden
NCC-826145,2023-09-26,Online,MG006726,Ashley,SN13,England,South West,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Rice,0.64,0.096,7,0.39,4.48,3.808,Food,Grains
ZTE-502137,2023-11-27,In-Store,KM030821,Church End,CB4,England,East of England,01JZ3NTBYKWWF6275A3R8VT1BW,Honey Wheat Pretzels,Savory Snacks,2.64,0.896,7,0.19,18.48,12.208,Food,Snacks
ZTE-502137,2023-11-27,In-Store,KM030821,Church End,CB4,England,London,01JZ3NTBYKWWF6275A3R8VT1BW,Honey Wheat Pretzels,Savory Snacks,2.64,0.896,7,0.19,18.48,12.208,Food,Snacks
YIY-793912,2023-12-15,Online,ZN044266,Church End,CB4,England,East of England,01JZ3NCA7MJMZ5V3TFJ7QTBEZ7,Foot Massager,Wellness & Relaxation,79.14,23.497,19,0.35,1503.66,1057.217,Health,Health
YIY-793912,2023-12-15,Online,ZN044266,Church End,CB4,England,London,01JZ3NCA7MJMZ5V3TFJ7QTBEZ7,Foot Massager,Wellness & Relaxation,79.14,23.497,19,0.35,1503.66,1057.217,Health,Health
RLD-917088,2023-09-21,In-Store,PY020970,Swindon,SN1,England,South West,01JZ3NT4A3KX3AY9Y9M7DR9C8P,Banana Peanut Butter Smoothie,Frozen Smoothies,4.64,1.696,13,0.23,60.32,38.272,Food,Frozen Foods
WUE-637224,2023-05-16,Online,JZ004144,Langley,SG4,England,East of England,01JZ3NT4QPXXP40DE0G1X47N4Q,Watercolor Paint Set,Painting Supplies,19.14,7.496,17,0.22,325.38,197.948,Art Supplies,Art Supplies
JTZ-814896,2023-02-20,In-Store,IK057392,Walton,CV35,England,West Midlands,01JZ3NTG2PDX8W8RYN35VYA202,High-Speed Blender,Blenders & Juicers,99.14,39.496,2,0.02,198.28,119.288,Kitchen,Kitchen
DCO-457597,2023-06-10,Online,BR000413,Edinburgh,EH9,Scotland,Scotland,01JZ3NT95H5E9V81CJWGVW7Q5Q,Vegetarian Stir Fry Sauce,Marinades and Sauces,1.64,0.496,11,0.38,18.04,12.584,Food,Condiments
EYN-378643,2023-03-29,In-Store,BB052572,Horton,BS37,England,South West,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Grooming Supplies,10.14,3.896,4,0.26,40.56,24.976,Pets,Pets
AWB-222359,2023-04-20,Online,AH071849,Halton,LS9,England,Yorkshire & the Humber,01JZ3NR94Q9FST7VEFJFRHH2Z6,Black Olives,Canned Vegetables,1.14,0.296,10,0.3,11.4,8.44,Food,Canned Goods
YHS-035287,2023-12-22,In-Store,YR037106,Preston,PR1,England,North West,01JZ3NC9PFJTGGZB1TEY8P05QH,Karaoke Microphone,Audio Equipment,39.14,11.497,6,0.29,234.84,165.858,Music,Music
XRP-824461,2023-07-24,Online,AX023223,Halton,LS9,England,Yorkshire & the Humber,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Seasoning Blends,1.64,0.496,16,0.32,26.24,18.304,Food,Condiments
SEL-567653,2023-03-20,In-Store,MA015531,Milton,NG22,England,East Midlands,01JZ3NCACQGN5TXYMD00BKDC15,Ramen Noodles,Noodles,0.14,-0.203,9,0,1.26,3.087,Food,Pasta
SEL-567653,2023-03-20,In-Store,MA015531,Milton,NG22,England,Scotland,01JZ3NCACQGN5TXYMD00BKDC15,Ramen Noodles,Noodles,0.14,-0.203,9,0,1.26,3.087,Food,Pasta
KZM-223500,2023-05-06,Online,AI008633,Church End,N3,England,East of England,01JZ3NCB9BVTD8QKXBB3W5W8KP,Magnetic Spice Jars,Kitchen Storage & Organization,24.14,6.997,2,0.04,48.28,34.286,Kitchen,Kitchen
KZM-223500,2023-05-06,Online,AI008633,Church End,N3,England,London,01JZ3NCB9BVTD8QKXBB3W5W8KP,Magnetic Spice Jars,Kitchen Storage & Organization,24.14,6.997,2,0.04,48.28,34.286,Kitchen,Kitchen
FEH-673750,2023-08-06,In-Store,AK060338,Hatton,CV35,England,Yorkshire and the Humber,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Healthy Snacks,2.14,0.696,11,0.12,23.54,15.884,Food,Snacks
BAA-870692,2023-02-14,Online,RZ048453,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3NTD3747BPA9MC7TGRV8SV,Home Office Chair,Office Furniture,199.14,79.496,17,0.03,3385.38,2033.948,Furniture,Furniture
CRX-777148,2023-05-01,In-Store,YD016265,Weston,GU32,England,South East,01JZ3NCA5XB7A5XRZ18WG0YQ4X,Chipotle Black Bean Salad,Bean Salads,2.44,0.487,12,0.27,29.28,23.436,Food,Salads
JDB-425293,2023-12-28,Online,LH085680,Birmingham,B12,England,West Midlands,01JZ3NCBZHEDY6RDBDZH0W7FSG,Travel Mug with Leak-Proof Lid,Drinkware,24.14,6.997,11,0.18,265.54,188.573,Kitchen,Kitchen
